Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Guelph, Spacious 2 Bedroom Apartment in Hespeler!, $1600.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Guelph, Bright Apt in Century Building by the River Downtown, $3400.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1700, No
Guelph, Downtown - 1 bedroom apartment, $1275.00, Apartment, Bedrooms: 1, Bathrooms: 1, 500, No
Guelph, Guelph 2 Bedroom Apartment for Rent:, $2100.00, Apartment, Bedrooms: 2, Bathrooms: 1, 847, No
Guelph, Guelph 1 Bedroom + Den 1 Bathroom Apartment for Rent:, $1955.00, Apartment, Bedrooms: 1, Bathrooms: 1, 560, No
Guelph, Guelph 2 Bedroom Apartment for Rent:, $2140.00, Apartment, Bedrooms: 2, Bathrooms: 1, 724, Yes
Guelph, Guelph 1 Bedroom Apartment for Rent:, $1965.00, Apartment, Bedrooms: 1, Bathrooms: 1, 675, No
Guelph, 1 Bedroom + Den Downtown Guelph - Convenient Location, $1925.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, Not Available, No
Guelph, 2 Bedroom Apartment at Regency Court in Guelph, $2225.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Guelph, 2BR basement apt for rent near Downtown Guelph, $1690.00, Apartment, Bedrooms: 2, Bathrooms: 1, Limited, No
Guelph, 3BR Apt for rent near Downtown Guelph, $2480.00, Apartment, Bedrooms: 3, Bathrooms: 1, Limited, No
Guelph, Bright Cozy Two Bedroom Apartment for Rent, $1550.00, Apartment, Bedrooms: 2, Bathrooms: 1, 600, No
Guelph, Brand NEW - Beautiful LEGAL - 2 bed/1 bath lower level apart., $2195.00, Apartment, Bedrooms: 2, Bathrooms: 1, 800, No
Guelph, 1 Bedroom Apartment in Guelph - Near St. George's Park, $1950.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Guelph, 1 Bedroom Apartment in Guelph Available, $1945.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Guelph, Looking for an apartment? Try our FREE Rental Consultant Service, Please Contact, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Guelph, 2 Bedroom Apartment in Guelph - All inclusive & Great Location!, $2115.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Guelph, 351 Eramosa Rd. - 2 Bedroom Apartment for Rent, $2420.00, Apartment, Bedrooms: 2, Bathrooms: 1, 889, No
Guelph, Avalon on the Parkway: Apartment for rent in Guelph, $2049.00, Apartment, Bedrooms: 1, Bathrooms: 1, 636, No
Guelph, Apt wanted, $2000.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Guelph, All utilities included, $1700.00, Apartment, Bedrooms: 2, Bathrooms: 1, 900, No
Guelph, 900sq.ft. Renovated 1 bed apartment with yard access., $1980.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, Limited, No
Guelph, 900sq.ft. Renovated 1 bed apartment with yard access., $1980.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, Limited, No
Guelph, Bright 1 Bedroom Apartment - Close to University, $1550.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Guelph, The LOFTS at 2 Quebec - Loft 215 Apartment for Rent, $3500.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 1658, Yes
Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Ottawa, Appartement 2 chambres + 2 salles de bain | LUXE TOUT INCLUS, $2400.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, Yes
Ottawa, Story of Rideau & Chapel - 1 Bed + 1 Bath in the Heart of Ottawa, $2089.00, Apartment, Bedrooms: 1, Bathrooms: 1, 607, Yes
Ottawa, Modern 2-Bedroom Apartment Available in Westboro (1960 Scott)!, $2600.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, Yes
Ottawa, Story of Rideau & Chapel - 2 Bed + 2 Bath Apartment for Rent, $2549.00, Apartment, Bedrooms: 2, Bathrooms: 2, 928, Yes
Ottawa, Story of Rideau & Chapel - 2 Bed Plus Den 2 Bath Apartment for, $2699.00, Apartment, Bedrooms: 2 + Den, Bathrooms: 2, 975, Yes
Ottawa, Apartment for Rent Ottawa 118 Holmwood Avenue, $3475.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, Yes
Ottawa, 1 CH - 1 SDB - Gatineau - $1500 /mo, $1500.00, Apartment, Bedrooms: 1, Bathrooms: 1, 838, Yes
Ottawa, 2 CH - 1 SDB - Gatineau - $1850 /mo, $1850.00, Apartment, Bedrooms: 2, Bathrooms: 1.5, 1200, No
Ottawa, 1 CH - 1 SDB - Gatineau - $725 /mo, $725.00, Apartment, Bedrooms: 1, Bathrooms: 1, 650, No
Ottawa, 3 CH - 1 SDB - Gatineau - $1650 /mo, $1650.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1100, No
Ottawa, Hunter�s Point Townhomes - 3 Bdrm Townhouse available at 2480-26, $2290.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1776, No
Ottawa, Appartement 1 chambre � louer centre-ville de Hull, $1500.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Ottawa, 403-20 Appartement TOUT-INCLUS / ALL-INCLUSIVE Apartment, $2117.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Ottawa, Appartement � louer: 1 Bedroom - Le Faubourg de L'�le, $1374.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, 2851 & 2861 Baycrest Drive - 1 Bedroom 1 Bathroom Apartment for, $1329.00, Apartment, Bedrooms: 1, Bathrooms: 1, 658, No
Ottawa, Renovated One Bedroom - Wellington Street - Downtown, $1579.00, Apartment, Bedrooms: 1, Bathrooms: 1, 557, No
Ottawa, GoldenTriangle-99 Cartier-1BR.-heat/water incl.-Sept 1st-Oct.1st, Please Contact, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Downtown Ottawa - 2BR - 58 Florence, Please Contact, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Ottawa, Downtown-Ottawa U -1BR or 2BR - 325 Besserer St., Please Contact, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Downtown/Centertown-1BR-heat & water incl.  Aug or Sept 1st, Please Contact, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Centertown-200 Bronson- Bachelor-1BR and a 2BR- heat/water incl, Please Contact, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, Not Available, No
Ottawa, For Rent - 2 bedrooms Apartment - 109 Doane Street, $1924.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Ottawa, CENTRETOWN cozy 1 Bedroom apartment for rent, $1595.00, Apartment, Bedrooms: 1, Bathrooms: 1, 600, No
Ottawa, For Rent - 1 bedroom Apartment - 109 Doane Street, $1550.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, 2 Bed 2 Bath | Special Promo Available!, $3299.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, No
Ottawa, 1 Bed (Terrace) | Special Promo Available!, $2399.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, 2 Bedroom Available! | Call Now!, $1975.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Ottawa, 1 Bedroom Available |  | Call now!, $1725.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Newly renovated 3bed basement, $2250.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1200, No
Ottawa, Newly renovated 3 bedroom upper level apartment, $2550.00, Apartment, Bedrooms: 3, Bathrooms: 1, Limited, No
Ottawa, Newly renovated 2 bedroom lower level apartment, $1800.00, Apartment, Bedrooms: 2, Bathrooms: 1, Limited, No
Ottawa, Sandyhill 1 Bedroom, $2150.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, Yes
Ottawa, Stunning 4 Bedroom 3 Bathroom In Westboro, $3850.00, Apartment, Bedrooms: 4, Bathrooms: 3, Not Available, No
Ottawa, 1-287B Dovercourt, $2300.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Golden Triangle Studio- Steps to Elgin, $1500.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, Not Available, Yes
Ottawa, The Palm Gate - 2 Bedroom Apt ($1925/month), $1925.00, Apartment, Bedrooms: 2, Bathrooms: 1, Limited, No
Ottawa, The Spire - Steps from uOttawa, $1530.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, Not Available, Yes
Ottawa, Dwell Hintonburg | Brand New Luxury All-Inclusive - 1 Month Free, $2300.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, Yes
Ottawa, SEPTEMBER 2023 - Furnished Luxury All-Inclusive - 1 Month Free, $1700.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, Limited, Yes
Ottawa, Furnished Luxury All-Inclusive - 1 Month Free, $1750.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, Yes
Ottawa, Algonquin Off-Campus Student Housing - Roommates Wanted, $825.00, Apartment, Bedrooms: 5+, Bathrooms: 3, Not Available, Yes
Ottawa, Unit 2 | 95 Fourth Roommate Wanted, $950.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, Yes
Ottawa, Stunning Fully-Furnished All-Inclusive Private Suite, $1300.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 170, Yes
Ottawa, uOttawa - Furnished / All-inclusive 5 Bedroom - Sept 2023, $4500.00, Apartment, Bedrooms: 5+, Bathrooms: 2, Limited, Yes
Ottawa, Fully-Furnished All-Inclusive 2 Bedroom Apartments, $3000.00, Apartment, Bedrooms: 2, Bathrooms: 1, Limited, Yes
