Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Hamilton, 1 Bd / 1 Bath Apartment Beamsville, $1795.00, Condo, Bedrooms: 1, Bathrooms: 1, 510, No
Hamilton, Beautiful 1 Bedroom Apartment For Rent Near McMaster University, $1900.00, Apartment, Bedrooms: 1, Bathrooms: 1, 550, No
Hamilton, Renovated 2 bedroom for rent, $1800.00, Apartment, Bedrooms: 2, Bathrooms: 1, 900, No
Hamilton, HOM - 3 Bedroom Apartment for Rent, $3245.00, Apartment, Bedrooms: 3, Bathrooms: 2, 1068, No
Hamilton, HOM - 2 Bedroom Apartment for Rent, $2489.00, Apartment, Bedrooms: 2, Bathrooms: 2, 810, No
Hamilton, HOM - 1 Bedroom Apartment for Rent, $2242.00, Apartment, Bedrooms: 1, Bathrooms: 1, 608, No
Hamilton, Grimsby Apartments: Apartment for rent in Grimsby, $2049.00, Apartment, Bedrooms: 1, Bathrooms: 1, 645, No
Hamilton, Grimsby Apartments: Apartment for rent in Grimsby, $1899.00, Apartment, Bedrooms: 1, Bathrooms: 1, 655, No
Hamilton, Brand New 2 bedroom unit for rent in Hamilton, $2200.00, Apartment, Bedrooms: 2, Bathrooms: 1, 900, No
Hamilton, Unique 2 Story Townhome Style Condominiums For Rent or Sale, $1995.00, Condo, Bedrooms: 3, Bathrooms: 1, 971, No
Hamilton, trailer apartment  for rent by MacMaster 700$ month, $700.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 19, Yes
Hamilton, New 1 Bedroom Apartment  In St. Catherines, $1495.00, Apartment, Bedrooms: 1, Bathrooms: 1, 600, No
Hamilton, 1 Bedroom + Den Apartment for Rent, $2225.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 1217, No
Hamilton, 2 Bedroom Apartment for Rent - 33 Robinson Street, $2100.00, Apartment, Bedrooms: 2, Bathrooms: 1, 800, No
Hamilton, Bachelor Apartment for Rent - 136 Bay Street South, $1595.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 360, No
Hamilton, 1 Bedroom Apartment for Rent - 136 Bay Street South, $1775.00, Apartment, Bedrooms: 1, Bathrooms: 1, 640, No
Hamilton, 2 Bedroom Apartment for Rent - 200 Bay Street South, $2000.00, Apartment, Bedrooms: 2, Bathrooms: 1, 785, No
Hamilton, 2 bedrrom for rent, Please Contact, Apartment, Bedrooms: 2, Bathrooms: 1, Limited, No
Hamilton, Basement Apartment for Rent, $1750.00, Basement, Bedrooms: 1, Bathrooms: 1, 700, No
Hamilton, Grimsby Apartments: Apartment for rent in Grimsby, $2349.00, Apartment, Bedrooms: 2, Bathrooms: 1, 905, No
Hamilton, 1 BedroomApartment Rent 310-3200 Regional Rd Hwy 56 Binbrook ON, $1850.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Hamilton, 1 BEDROOM - fully renovated with balcony - AVAILABLE July 1st, $1675.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Hamilton, 2 BEDROOM - fully renovated with balcony - July 1st!, $1995.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Hamilton, 2 BEDROOM - renovated with balcony - July 1st, $1995.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Hamilton, 1 BEDROOM - fully renovated with balcony - AVAILABLE July 1st, $1675.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Hamilton, 2bhk apartment for rent in low price, $2550.00, Apartment, Bedrooms: 2, Bathrooms: 1, 1300, No
Hamilton, 2 Bedroom apartment at 710 Lawrence Rd, Please Contact, Apartment, Bedrooms: 2, Bathrooms: 1, 700, No
Hamilton, 2 BEDROOM - fully renovated with balcony - August 1st, $1825.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Hamilton, 1 bedroom with Balcony - AVAILABLE AUGUST 1st, $1675.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Hamilton, EIWO Canadian Management Ltd. - 1 BEDROOM UNITS FOR RENT, $1650.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Hamilton, 1 bedroom Suite - fully renovated with balcony -Sept 1 move in, $1525.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned
Kitchener, Student Rentals for September (All-InclusiveClose to UW WLU), $950.00, Duplex/Triplex, Bedrooms: 5+, Bathrooms: 2, 2500, No
Kitchener, 265 Lawrence Avenue Apartments - 3 Bdrm available at 265 Lawrenc, $2595.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1060, No
Kitchener, New Two Bedroom Basement for Rent, $2000.00, Basement, Bedrooms: 2, Bathrooms: 1, 700, No
Kitchener, Two Bedroom Suite for Rent | Located Near Belmont Village, $1949.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Kitchener, New 2 Bed Suites! Two Months Free* Bell Internet* Flexible Dates, $2455.00, Apartment, Bedrooms: 2, Bathrooms: 2, 767, No
Kitchener, Spacious Walkout Basement Apartment available for Oct 1st. Lease, $2100.00, Basement, Bedrooms: 1, Bathrooms: 1, Limited, No
Kitchener, Beautiful 2 Bedroom Condo, $2595.00, Condo, Bedrooms: 2, Bathrooms: 2, Not Available, No
Kitchener, Brand New 2 Bedroom Suites @ OPHELIA With 2 MONTHS FREE RENT!, $2490.00, Condo, Bedrooms: 2, Bathrooms: 1.5, 795, No
Kitchener, TWO MONTHS FREE & NOW LEASING - 2 Bedroom Suites @ The Woodside, $2340.00, Condo, Bedrooms: 2, Bathrooms: 2, 767, No
Kitchener, $1590/month COZY 1BDRM IN DESIRABLE MOUNT HOPE AREA!, $1590.00, Duplex/Triplex, Bedrooms: 1, Bathrooms: 1, Limited, No
Kitchener, 3 Bedroom 2 Bathroom Steps to Uptown Waterloo!!, $2900.00, Duplex/Triplex, Bedrooms: 3, Bathrooms: 1.5, 1000, No
Kitchener, 1 bedroom 1 bathroom condo next to Victoria park, $1300.00, Condo, Bedrooms: 1, Bathrooms: 1, Limited, No
Kitchener, 1 bedroom available for rent in 2 bedroom basement unit, $800.00, Basement, Bedrooms: 1, Bathrooms: 1, 650, No
Kitchener, Brand New Beautiful & Modern 2 Bdrm Townhome - Kitchener, $2400.00, Townhouse, Bedrooms: 2, Bathrooms: 2.5, 1160, No
Kitchener, 265 Lawrence Avenue Apartments - 3 Bdrm available at 265 Lawrenc, $2595.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1060, No
Kitchener, 265 Lawrence Avenue Apartments - 1 Bdrm available at 265 Lawrenc, $1790.00, Apartment, Bedrooms: 1, Bathrooms: 1, 500, No
Kitchener, Looking for a one bedroom or a bachelor, Please Contact, Apartment, Bedrooms: 1, Bathrooms: 1, 1200, No
Kitchener, Spacious 2 bedroom apartment for rent, $1950.00, Basement, Bedrooms: 2 + Den, Bathrooms: 1, 1000, No
Kitchener, Beautiful 4-Bedroom House | Kitchener | September, $4000.00, House, Bedrooms: 4 + Den, Bathrooms: 2.5, 2700, No
Kitchener, Never lived in 2 Bedroom Suites!, $2470.00, Apartment, Bedrooms: 2, Bathrooms: 2, 880, No
Kitchener, Brand new 1 Bed Open-Concept Layouts, $1895.00, Apartment, Bedrooms: 1, Bathrooms: 1, 550, No
Kitchener, Beautiful 1 Bedroom plus Den Apartment in DTK Central Frederick, $1995.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 800, No
Kitchener, One Bedroom Apartment with One-Million-Dollar Views Free Rent, $1920.00, Apartment, Bedrooms: 1, Bathrooms: 1, 635, No
Kitchener, ACCESSIBLE ONE-BEDROOM UNIT WITH STUNNING VIEWS!, $1985.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Kitchener, Best Views Of The River And Two Free Months Of Rent, $2395.00, Apartment, Bedrooms: 2, Bathrooms: 2, 865, No
Kitchener, Spectacular 2 Bedroom | Steps to McLennan Park, $2025.00, Apartment, Bedrooms: 2, Bathrooms: 1, 770, No
Kitchener, One Month Free Rent in Downtown Kitchener 2-bedroom 2-bathroom, $2345.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1075, No
Kitchener, Huge New Townhouse For Rent Backs On To A Park, $2395.00, Apartment, Bedrooms: 2, Bathrooms: 1, 950, No
Kitchener, Brand New Townhouse For Rent 2-Bedroom Park Views, $1995.00, Townhouse, Bedrooms: 2, Bathrooms: 1, 660, No
Kitchener, Brand New Townhouse For Rent. One-Bedroom One-Bathroom, $1695.00, Townhouse, Bedrooms: 1, Bathrooms: 1, 550, No
Kitchener, 1-BEDROOM UNIT WITH PARK VIEW!, $1650.00, Apartment, Bedrooms: 1, Bathrooms: 1, 520, No
Kitchener, BRAND NEW APARTMENT IN WATERLOO - ONE MONTH FREE RENT!, $2395.00, Apartment, Bedrooms: 2, Bathrooms: 1, 868, No
Kitchener, ONE MONTH FREE RENT! MIDTOWN WATERLOO!, $1895.00, Apartment, Bedrooms: 1, Bathrooms: 1, 664, No
Kitchener, BRAND NEW MIDTOWN APARTMENT ONE MONTH FREE RENT, $2395.00, Apartment, Bedrooms: 2, Bathrooms: 1, 735, No
Kitchener, 285 Erb St. W - 1 Bedroom Apartment for Rent, $2017.00, Apartment, Bedrooms: 1, Bathrooms: 1, 721, No
Kitchener, 294 Chandler Dr. - 1 Bedroom Apartment for Rent, $1838.00, Apartment, Bedrooms: 1, Bathrooms: 1, 702, No
Kitchener, Highland Square - 1 Bedroom Apartment for Rent, $2030.00, Apartment, Bedrooms: 1, Bathrooms: 1, 845, No
Kitchener, 301 & 341 Traynor Ave. / 551 & 533 Vanier Dr. - 2 Bedroom Apartm, $2084.00, Apartment, Bedrooms: 2, Bathrooms: 1, 866, No
Kitchener, Highland Square - 2 Bedroom Apartment for Rent, $2349.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1142, No
Kitchener, 36 River Rd. E - 3 Bedroom Apartment for Rent, $3099.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1050, No
Kitchener, 301 & 341 Traynor Ave. / 551 & 533 Vanier Dr. - 1 Bedroom Apartm, $1856.00, Apartment, Bedrooms: 1, Bathrooms: 1, 635, No
Kitchener, 607- 611 Heritage Dr. - 2 Bedroom Apartment for Rent, $2115.00, Apartment, Bedrooms: 2, Bathrooms: 1, 803, No
Kitchener, 545 547 & 565 Belmont  Ave. W - 1 Bedroom Apartment for Rent, $1786.00, Apartment, Bedrooms: 1, Bathrooms: 1, 670, No
Kitchener, 36 River Rd. E - 2 Bedroom Apartment for Rent, $2425.00, Apartment, Bedrooms: 2, Bathrooms: 1, 925, No
Kitchener, 294 Chandler Dr. - 2 Bedroom Apartment for Rent, $2178.00, Apartment, Bedrooms: 2, Bathrooms: 1, 881, No
Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Kitchener, Student Rentals for September (All-InclusiveClose to UW WLU), $950.00, Duplex/Triplex, Bedrooms: 5+, Bathrooms: 2, 2500, No
Kitchener, Collegeview Commons - 1 Armoire Bedroom in 3 Bedroom Suite Apart, $690.00, Apartment, Bedrooms: 3, Bathrooms: 2, Not Available, No
Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Kitchener, New Two Bedroom Basement for Rent, $2000.00, Basement, Bedrooms: 2, Bathrooms: 1, 700, No
Kitchener, Now Leasing! Bright One Bedroom Suite for October!, $1865.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Kitchener, 265 Lawrence Avenue Apartments - 1 Bdrm available at 265 Lawrenc, $1790.00, Apartment, Bedrooms: 1, Bathrooms: 1, 500, No
Kitchener, Two Bedroom Suite for Rent | Located Near Belmont Village, $1949.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Kitchener, New 2 Bed Suites! Two Months Free* Bell Internet* Flexible Dates, $2455.00, Apartment, Bedrooms: 2, Bathrooms: 2, 767, No
Kitchener, 1+Den Available Sept 1 Steps from UofW and WLU, $2450.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 1020, Yes
Kitchener, One Bedroom Plus Den Brand New Rental, $1895.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 670, No
Kitchener, 2 Bedroom apartment available for rent., $2100.00, Apartment, Bedrooms: 2 + Den, Bathrooms: 1, 800, No
Kitchener, 1 bedroom apartment in Uptown Waterloo, $1800.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Kitchener, Vanier Heights - 2 Bedroom 1 Bathroom (Large) Apartment for Ren, $2125.00, Apartment, Bedrooms: 2, Bathrooms: 1, 854, No
Kitchener, For Lease: 2 bedroom 1 bath on King St. in Uptown Waterloo!, $2400.00, Apartment, Bedrooms: 2, Bathrooms: 1, 1153, No
Kitchener, COZY 1BDRM IN DESIRABLE MOUNT HOPE AREA!, $1695.00, Duplex/Triplex, Bedrooms: 1, Bathrooms: 1, Limited, No
Kitchener, 1 bedroom apartment uptown Waterloo available October 1, $1500.00, Apartment, Bedrooms: 1, Bathrooms: 1, 600, No
Kitchener, Spacious Walkout Basement Apartment available for Oct 1st. Lease, $2100.00, Basement, Bedrooms: 1, Bathrooms: 1, Limited, No
Kitchener, Beautiful 2 Bedroom Condo, $2595.00, Condo, Bedrooms: 2, Bathrooms: 2, Not Available, No
Kitchener, Brand New 2 Bedroom Suites @ OPHELIA With 2 MONTHS FREE RENT!, $2490.00, Condo, Bedrooms: 2, Bathrooms: 1.5, 795, No
Kitchener, TWO MONTHS FREE & NOW LEASING - 2 Bedroom Suites @ The Woodside, $2340.00, Condo, Bedrooms: 2, Bathrooms: 2, 767, No
Kitchener, 3 Bedroom 2 Bathroom Steps to Uptown Waterloo!!, $2900.00, Duplex/Triplex, Bedrooms: 3, Bathrooms: 1.5, 1000, No
Kitchener, 1 bedroom 1 bathroom condo next to Victoria park, $1300.00, Condo, Bedrooms: 1, Bathrooms: 1, Limited, No
Kitchener, 1 bedroom available for rent in 2 bedroom basement unit, $800.00, Basement, Bedrooms: 1, Bathrooms: 1, 650, No
Kitchener, Brand New Beautiful & Modern 2 Bdrm Townhome - Kitchener, $2400.00, Townhouse, Bedrooms: 2, Bathrooms: 2.5, 1160, No
Kitchener, 265 Lawrence Avenue Apartments - 3 Bdrm available at 265 Lawrenc, $2595.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1060, No
Kitchener, 265 Lawrence Avenue Apartments - 1 Bdrm available at 265 Lawrenc, $1790.00, Apartment, Bedrooms: 1, Bathrooms: 1, 500, No
Kitchener, Looking for a one bedroom or a bachelor, Please Contact, Apartment, Bedrooms: 1, Bathrooms: 1, 1200, No
Kitchener, Spacious 2 bedroom apartment for rent, $1950.00, Basement, Bedrooms: 2 + Den, Bathrooms: 1, 1000, No
Kitchener, Beautiful 4-Bedroom House | Kitchener | September, $4000.00, House, Bedrooms: 4 + Den, Bathrooms: 2.5, 2700, No
Kitchener, Never lived in 2 Bedroom Suites!, $2470.00, Apartment, Bedrooms: 2, Bathrooms: 2, 880, No
Kitchener, Brand new 1 Bed Open-Concept Layouts, $1895.00, Apartment, Bedrooms: 1, Bathrooms: 1, 550, No
Kitchener, Beautiful 1 Bedroom plus Den Apartment in DTK Central Frederick, $1995.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 800, No
Kitchener, One Bedroom Apartment with One-Million-Dollar Views Free Rent, $1920.00, Apartment, Bedrooms: 1, Bathrooms: 1, 635, No
Kitchener, ACCESSIBLE ONE-BEDROOM UNIT WITH STUNNING VIEWS!, $1985.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Kitchener, Best Views Of The River And Two Free Months Of Rent, $2395.00, Apartment, Bedrooms: 2, Bathrooms: 2, 865, No
Kitchener, Spectacular 2 Bedroom | Steps to McLennan Park, $2025.00, Apartment, Bedrooms: 2, Bathrooms: 1, 770, No
Kitchener, One Month Free Rent in Downtown Kitchener 2-bedroom 2-bathroom, $2345.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1075, No
Kitchener, Huge New Townhouse For Rent Backs On To A Park, $2395.00, Apartment, Bedrooms: 2, Bathrooms: 1, 950, No
Kitchener, Brand New Townhouse For Rent 2-Bedroom Park Views, $1995.00, Townhouse, Bedrooms: 2, Bathrooms: 1, 660, No
Kitchener, Brand New Townhouse For Rent. One-Bedroom One-Bathroom, $1695.00, Townhouse, Bedrooms: 1, Bathrooms: 1, 550, No
Kitchener, 1-BEDROOM UNIT WITH PARK VIEW!, $1650.00, Apartment, Bedrooms: 1, Bathrooms: 1, 520, No
Kitchener, BRAND NEW APARTMENT IN WATERLOO - ONE MONTH FREE RENT!, $2395.00, Apartment, Bedrooms: 2, Bathrooms: 1, 868, No
Kitchener, ONE MONTH FREE RENT! MIDTOWN WATERLOO!, $1895.00, Apartment, Bedrooms: 1, Bathrooms: 1, 664, No
Kitchener, BRAND NEW MIDTOWN APARTMENT ONE MONTH FREE RENT, $2395.00, Apartment, Bedrooms: 2, Bathrooms: 1, 735, No
Kitchener, 285 Erb St. W - 1 Bedroom Apartment for Rent, $2017.00, Apartment, Bedrooms: 1, Bathrooms: 1, 721, No
Kitchener, 294 Chandler Dr. - 1 Bedroom Apartment for Rent, $1838.00, Apartment, Bedrooms: 1, Bathrooms: 1, 702, No
Kitchener, Highland Square - 1 Bedroom Apartment for Rent, $2030.00, Apartment, Bedrooms: 1, Bathrooms: 1, 845, No
Kitchener, 301 & 341 Traynor Ave. / 551 & 533 Vanier Dr. - 2 Bedroom Apartm, $2084.00, Apartment, Bedrooms: 2, Bathrooms: 1, 866, No
Kitchener, New 2 Bed Suites! Two Months Free* Bell Internet* Flexible Dates, $2455.00, Apartment, Bedrooms: 2, Bathrooms: 2, 767, No
Kitchener, Two Bedroom Suite for Rent | Located Near Belmont Village, $1949.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Kitchener, Beautiful 2 bedroom apartment for rent., $1750.00, Duplex/Triplex, Bedrooms: 1 + Den, Bathrooms: 1, 700, No
Kitchener, Two Months Free Rent* Rogers Internet* Downtown Kitchener!, $2530.00, Apartment, Bedrooms: 2, Bathrooms: 1.5, 870, No
Kitchener, Student Rentals for September (All-InclusiveClose to UW WLU), $950.00, Duplex/Triplex, Bedrooms: 5+, Bathrooms: 2, 2500, No
Kitchener, 1 Bed 1 Bath Apartment, Please Contact, Basement, Bedrooms: 1 + Den, Bathrooms: 1, 800, No
Kitchener, 205 Brandon Ave Kitchener - 1 bedroom All Inclusive, $2045.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Kitchener, Looking for an apartment? Try our FREE Rental Consultant Service, Please Contact, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Kitchener, Studio Apt | ALL INCLUSIVE | Near Mall $250 Move-in Bonus, $1925.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, Not Available, No
Kitchener, 2 Bedroom Apartment in Kitchener - all inclusive!, $2125.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Kitchener, 2 Bedroom Apartment in Kitchener - Franklin Manor, $2195.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Kitchener, 2 Beds 2.5 Baths Townhouse for Rent, $2750.00, Townhouse, Bedrooms: 2, Bathrooms: 2.5, Limited, No
Kitchener, 1BR Apt | ALL INCLUSIVE - Available Oct. 1st, $1995.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Kitchener, 1 Bedroom Apartment in  Elmira - ALL Inclusive, $1850.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Kitchener, Bachelor/Studio Apartment in Elmira - ALL INCLUSIVE, $1650.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, Not Available, No
Kitchener, STUNNING 2 BED 1 BATH LEGAL DUPLEX W/ 6 STAINLESS STEEL APPL., $2249.00, Duplex/Triplex, Bedrooms: 2, Bathrooms: 1, 800, No
Kitchener, House for rent (all inclusive), $3450.00, House, Bedrooms: 3, Bathrooms: 2, 1700, No
Kitchener, 24 Mitchell St - Downtown Kitchener - Studio Apartment, $1350.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 400, No
Kitchener, 534 Krug Street - 2 Bedroom Bright & Spacious - Available Oct 1, $1925.00, Duplex/Triplex, Bedrooms: 2, Bathrooms: 1, Limited, No
Kitchener, 1 - 371 Dale Cres. - 1 Bedroom Bright & Lovely - Available Oct 1, $1699.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Kitchener, Gorgeous Two Bedroom Townhouse, $2500.00, Condo, Bedrooms: 2, Bathrooms: 1.5, Limited, No
Kitchener, Spacious Three Bedroom Plus Den In Listowel, $2700.00, Townhouse, Bedrooms: 3 + Den, Bathrooms: 2.5, Limited, No
Kitchener, 9 - 371 Dale Cres. - 1 Bedroom Bright & Lovely - Available Oct 1, $1699.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Kitchener, Upper.levl.detatched home for rent, $2800.00, Basement, Bedrooms: 3, Bathrooms: 1.5, 1600, No
Kitchener, $1450 on Frederick st 1Bedroom Apartment, $1450.00, Apartment, Bedrooms: 1, Bathrooms: 1, 700, No
Kitchener, 2BED 2BATH DOWNTOWN KITCHENER, $2800.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1030, No
Kitchener, Benjamin Road - 3 Bedroom 3.5 Bathroom Townhouse, $2900.00, Townhouse, Bedrooms: 3 + Den, Bathrooms: 3.5, 1461, No
Kitchener, Montana Cres - 1 Bedroom 1 Bathroom Basement Apartment, $1950.00, Duplex/Triplex, Bedrooms: 1, Bathrooms: 1, Not Available, No
Kitchener, Townhouses for Rent - Fully Renvovated, $1995.00, Townhouse, Bedrooms: 2, Bathrooms: 1, 1000, No
Kitchener, 2 Bedroom Basement All INCL., $1950.00, Basement, Bedrooms: 2, Bathrooms: 1, 1000, No
Kitchener, Cedar Creek - Unit 308 Apartment for Rent, $2244.00, Apartment, Bedrooms: 2, Bathrooms: 1, 913, Yes
Kitchener, Cedar Creek - Unit 502 Apartment for Rent Now $600 Off!, $2244.00, Apartment, Bedrooms: 2, Bathrooms: 1, 752, No
Kitchener, Cedar Creek - Unit 704 Apartment for Rent, $2397.00, Apartment, Bedrooms: 2, Bathrooms: 1, 913, No
Kitchener, Cedar Creek - Unit 506 Apartment for Rent, $2448.00, Apartment, Bedrooms: 2, Bathrooms: 1, 913, No
Kitchener, Cedar Creek - Unit 311 Apartment for Rent, $2193.00, Apartment, Bedrooms: 2, Bathrooms: 1, 784, Yes
Kitchener, Cedar Creek - Unit 709 Apartment for Rent, $2100.00, Apartment, Bedrooms: 2, Bathrooms: 1, 830, Yes
Kitchener, Cedar Creek - Unit 611 Apartment for Rent, $2244.00, Apartment, Bedrooms: 2, Bathrooms: 1, 913, No
Kitchener, Bloomingdale Mews 2  - The Royal Apartment for Rent, $2302.00, Apartment, Bedrooms: 2, Bathrooms: 1, 705, No
Kitchener, Bloomingdale Mews 2  - The Sussex Apartment for Rent, $1929.00, Apartment, Bedrooms: 1, Bathrooms: 1, 573, No
Kitchener, Bloomingdale Mews 2  - The Windsor Apartment for Rent, $2605.00, Apartment, Bedrooms: 2, Bathrooms: 1, 774, No
Kitchener, Bloomingdale Mews 2  - The Highgrove Apartment for Rent, $2500.00, Apartment, Bedrooms: 2, Bathrooms: 1, 766, No
Kitchener, Bloomingdale Mews 2  - The Hillsborough Apartment for Rent, $2300.00, Apartment, Bedrooms: 2, Bathrooms: 1, 705, No
Kitchener, Auburn Terraces - Unit 809 Apartment for Rent, $2550.00, Apartment, Bedrooms: 2, Bathrooms: 2, 975, No
Kitchener, Auburn Terraces - Unit 618 Apartment for Rent, $2550.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1050, No
Kitchener, Auburn Terraces - 507 Apartment for Rent, $2550.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1010, No
Kitchener, Now Leasing! Bright One Bedroom Suite for October!, $1865.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Kitchener, New 2 Bed Suites! Two Months Free* Bell Internet* Flexible Dates, $2455.00, Apartment, Bedrooms: 2, Bathrooms: 2, 767, No
Kitchener, 265 Lawrence Avenue Apartments - 3 Bdrm available at 265 Lawrenc, $2595.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1060, No
Kitchener, 265 Lawrence Avenue Apartments - 1 Bdrm available at 265 Lawrenc, $1790.00, Apartment, Bedrooms: 1, Bathrooms: 1, 500, No
Kitchener, Two Months Free Rent* Rogers Internet* Downtown Kitchener!, $2530.00, Apartment, Bedrooms: 2, Bathrooms: 1.5, 870, No
Kitchener, Walk-Out Basement Lower Unit (2 Bed + 1 Bath), $2150.00, Basement, Bedrooms: 2, Bathrooms: 1, 1048, No
Kitchener, Looking for Large 2Br Apartment w/Wi-Fi? This is Perfect for You, $2199.00, Apartment, Bedrooms: 2, Bathrooms: 1, Limited, No
Kitchener, 2 Bd + Big Lounge New Corner Condo Apartment in Kitchener, $2399.00, Condo, Bedrooms: 2, Bathrooms: 1, 850, No
Kitchener, Vista Hill Detached House With 4 Bedrooms And Walked Up Basement, $3800.00, House, Bedrooms: 4, Bathrooms: 3, 2800, No
Kitchener, Rental house Master suite, Please Contact, House, Bedrooms: 1, Bathrooms: 1, 800, Yes
Kitchener, Iron Horse Towers - Madison Apartment for Rent, $2325.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1118, No
Kitchener, WILLIAM ST W. (70) - 3 Bedroom Apartment for Rent, $2250.00, Apartment, Bedrooms: 3, Bathrooms: 2, Not Available, No
Kitchener, WATERLOO (114) - 2 Bedroom House for Rent, $2400.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, No
Kitchener, SUNVIEW ST (269) - 203 - 2 Bedroom Townhome for Rent, $2400.00, House, Bedrooms: 2, Bathrooms: 1, Not Available, No
Kitchener, HILLSBOROUGH CRESCENT (70) - 2 Bedroom House for Rent, $1900.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Kitchener, 258 Sunview Street - A B and C - 2 Bedroom Townhome for Rent, $2200.00, House, Bedrooms: 2, Bathrooms: 1, Not Available, No
Kitchener, Furnished One Bed avl. September - Free Internet + More, $2085.00, Condo, Bedrooms: 1, Bathrooms: 1, 818, Yes
Kitchener, Collegeview Commons - 1 Armoire Bedroom in 3 Bedroom Suite Apart, $690.00, Apartment, Bedrooms: 3, Bathrooms: 2, Not Available, No
Kitchener, Bright 3+bedroom house in Vic Park Area, $2950.00, House, Bedrooms: 3 + Den, Bathrooms: 2, Limited, No
Kitchener, 1BDRM Apartartment For Rent-Utilities Included-Available Sept 15, $1675.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 900, No
Kitchener, Two Bedroom With Views Of The Grand River, $2345.00, Apartment, Bedrooms: 2, Bathrooms: 2, 865, No
Kitchener, Mortgage aproved, Please Contact, House, Bedrooms: 3 + Den, Bathrooms: 3, 1500, No
Kitchener, 2 Bedroom apartment for Rent start 1st Sept. Larch St Waterloo, $2800.00, Apartment, Bedrooms: 2, Bathrooms: 2, 750, Yes
Kitchener, House for rent, $4100.00, House, Bedrooms: 4, Bathrooms: 2, 3200, Yes
Kitchener, Basement rental - 5 minutes from University of Waterloo, $2350.00, Basement, Bedrooms: 1, Bathrooms: 1, 1000, No
Kitchener, 2 Room for Lease Rent Waterloo Walk to University UW WLU 8.15, $700.00, Apartment, Bedrooms: 2, Bathrooms: 1.5, 800, No
Kitchener, Studio basement, $1600.00, Basement, Bedrooms: Bachelor/Studio, Bathrooms: 1, 500, Yes
Kitchener, Duplex Basement Apartment (3Beds 1Bath), $2300.00, Basement, Bedrooms: 3, Bathrooms: 1, 1200, No
