Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned
Kitchener, Main Level Accessory Apartment, $2350.00, Apartment, Bedrooms: 1, Bathrooms: 1, 740, No
Kitchener, Condo for lease, $2500.00, Condo, Bedrooms: 2, Bathrooms: 2, 1000, No
Kitchener, ROOMS AVAILABLE FOR RENT NEAR WATERLOO UNIVERSITY  FOR  STUDENTS, $800.00, House, Bedrooms: 5+, Bathrooms: 3.5, 130, Yes
Kitchener, ROOMS AVAILABLE FOR RENT NEAR WATERLOO UNIVERSITY  FOR  STUDENTS, $800.00, House, Bedrooms: 5+, Bathrooms: 3.5, 130, Yes
Kitchener, 1 Bed 1 Bath Condo-Garment St. in Kitchener for Rent, $2200.00, Condo, Bedrooms: 1, Bathrooms: 1, 750, No
Kitchener, Basement Apartment-Downtown Kitchener, $1800.00, Basement, Bedrooms: 2, Bathrooms: 1, 500, Yes
Kitchener, FOR RENT -3 bed 2 bath house in Waterloo, $3500.00, House, Bedrooms: 3, Bathrooms: 3, 1400, No
Kitchener, 2 Bedroom Apartment for Rent - 10 Leacrest Crt, $2299.00, Apartment, Bedrooms: 2, Bathrooms: 1, 705, No
Kitchener, 3 Bedroom WALKOUT basement available for rent in Kitchener, $2625.00, Basement, Bedrooms: 3 + Den, Bathrooms: 1, 1100, No
Kitchener, 2 Bedroom Apartment for Rent - 80 Adelaide St & 415 Belmont Av W, $2149.00, Apartment, Bedrooms: 2, Bathrooms: 1, 726, No
Kitchener, 1 bedroom condominium apartment for rent, $1800.00, Condo, Bedrooms: 1, Bathrooms: 1, 440, Yes
Kitchener, Beautiful  bright walkout basement  separate own door rent, $1800.00, Basement, Bedrooms: 1 + Den, Bathrooms: 1, 1200, Yes
Kitchener, FOR LEASE: Semi in Kitchener 3bed/3bath, $2900.00, House, Bedrooms: 3, Bathrooms: 3, Limited, No
Kitchener, Townhouse for rent, $2300.00, Townhouse, Bedrooms: 2, Bathrooms: 3, Limited, No
Kitchener, 1602 - 55 Duke Street West, $2800.00, Condo, Bedrooms: 2, Bathrooms: 2, 1000, Yes
Kitchener, Beautiful 2BR 2bath condo in Huron area, $2250.00, Townhouse, Bedrooms: 2, Bathrooms: 2, 1100, No
Kitchener, UpTown Waterloo Charming Heritage 3+1 Bed with 2 Bath House, $3750.00, House, Bedrooms: 3 + Den, Bathrooms: 2, Limited, No
Kitchener, 2 BED 1 BATH � BASEMENT APT FOR RENT � 158 TARTAN AVE KITCHENER, $2095.00, Basement, Bedrooms: 2, Bathrooms: 1, 1500, No
Kitchener, Waterloo four Bedroom House $2800  near three universities, $2800.00, House, Bedrooms: 4, Bathrooms: 2, 1500, Yes
Kitchener, Luxury Garment Street Condo- 1 Bed+1 Bath, $2200.00, Condo, Bedrooms: 1, Bathrooms: 1, 700, No
Kitchener, Condo for rent, $1850.00, Condo, Bedrooms: 1, Bathrooms: 1, 470, Yes
Kitchener, 1 YR OLD 3 BED 2 BATH MAIN FLOOR SUITE 5 S.S. APPL. SM. PET OK, $2350.00, Townhouse, Bedrooms: 3, Bathrooms: 2, 1200, No
Kitchener, 1 Bed 1 Bath parking patio & separate entrance (Sept/Oct), $1550.00, Basement, Bedrooms: 1, Bathrooms: 1, Limited, No
Kitchener, Historic 3 Bedroom Apartment For Rent Downtown Kitchener, $3450.00, Apartment, Bedrooms: 3, Bathrooms: 2, 2000, No
Kitchener, NEW PRIVATE & ENSUITE- 2 BEDROOMS BASEMENT APARTMENT--FOR RENT., $2000.00, Basement, Bedrooms: 2, Bathrooms: 2, 900, No
Kitchener, Elmira 3 Bedroom Apartment for Rent:, $2000.00, Apartment, Bedrooms: 3, Bathrooms: 1, 986, No
Kitchener, 5 BED 3 .5 BATH brand new Kitchener Bleams/Fisher Hallman, $3750.00, House, Bedrooms: 5+, Bathrooms: 3.5, 2529, No
Kitchener, 1 Bed 1 Bath Condo Downtown Kitchener Garment St. for Rent, $2200.00, Condo, Bedrooms: 1, Bathrooms: 1, Limited, No
Kitchener, BRAND NEW 2 BED 2 BATH MAIN FLOOR SUITE 5 S.S. APPLIANCES WOW, $2500.00, Townhouse, Bedrooms: 2, Bathrooms: 2, 1300, No
Kitchener, 2 bedroom apartment, $2050.00, Basement, Bedrooms: 2, Bathrooms: 1, 1000, No
Kitchener, Newly renovated basement suite, $1900.00, Basement, Bedrooms: 1 + Den, Bathrooms: 1, 1500, Yes
Kitchener, Available Sep 1  Nice Bungalow in Kitchener 3 Bed + 1 Bath, $2650.00, House, Bedrooms: 3, Bathrooms: 1, 900, No
Kitchener, Condo for rent, $2700.00, Condo, Bedrooms: 2, Bathrooms: 1, Limited, No
Kitchener, 255 Northfield Condo with UG parking, $2150.00, Condo, Bedrooms: 1, Bathrooms: 1, 580, No
Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Kitchener, Executive Condo Rental ; Downtown Kitchener, $2295.00, Condo, Bedrooms: 2, Bathrooms: 1, 950, No
Kitchener, 265 Lawrence Avenue Apartments - 3 Bdrm available at 265 Lawrenc, $2595.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1060, No
